caller_file,caller,callee_file,callee,count,cross_file
font.c,compile_font,editprop.c,my_calloc,1,1
font.c,compile_font,actions.c,clear_drawing,1,1
font.c,compile_font,editprop.c,my_free,1,1
hash_iterator.c,init_inst_iterator,editprop.c,dbg,1,1
hash_iterator.c,init_inst_iterator,editprop.c,my_realloc,1,1
hash_iterator.c,inst_iterator_next,editprop.c,my_free,1,1
hash_iterator.c,init_wire_iterator,editprop.c,dbg,1,1
hash_iterator.c,init_wire_iterator,editprop.c,my_realloc,1,1
hash_iterator.c,wire_iterator_next,editprop.c,my_free,1,1
hash_iterator.c,init_object_iterator,editprop.c,dbg,1,1
hash_iterator.c,init_object_iterator,editprop.c,my_realloc,1,1
hash_iterator.c,object_iterator_next,editprop.c,my_free,1,1
hilight.c,hilight_hash_free,editprop.c,dbg,1,1
hilight.c,hilight_hash_free,hilight.c,hilight_hash_free_entry,1,0
hilight.c,hilight_hash_lookup,hilight.c,hi_hash,1,0
hilight.c,inst_hilight_hash_lookup,editprop.c,dbg,1,1
hilight.c,inst_hilight_hash_lookup,editprop.c,my_malloc,1,1
hilight.c,inst_hilight_hash_lookup,hilight.c,hilight_hash_lookup,1,0
hilight.c,inst_hilight_hash_lookup,editprop.c,my_free,1,1
hilight.c,bus_hilight_hash_lookup,editprop.c,my_strdup,1,1
hilight.c,bus_hilight_hash_lookup,editprop.c,my_free,1,1
hilight.c,hier_hilight_hash_lookup,editprop.c,my_strdup2,1,1
hilight.c,hier_hilight_hash_lookup,hilight.c,bus_hilight_hash_lookup,1,0
hilight.c,hier_hilight_hash_lookup,editprop.c,my_free,1,1
hilight.c,copy_hilights,xinit.c,get_old_xctx,1,1
hilight.c,copy_hilights,editprop.c,my_calloc,1,1
hilight.c,display_hilights,editprop.c,dbg,1,1
hilight.c,hilight_graph_node,draw.c,sch_waves_loaded,1,1
hilight.c,hilight_graph_node,editprop.c,my_mstrcat,1,1
hilight.c,hilight_graph_node,hilight.c,propagate_hilights,1,0
hilight.c,incr_hilight_color,editprop.c,dbg,1,1
hilight.c,create_plot_cmd,editprop.c,my_strncpy,1,1
hilight.c,create_plot_cmd,scheduler.c,tclgetintvar,1,1
hilight.c,create_plot_cmd,editprop.c,dbg,1,1
hilight.c,create_plot_cmd,hilight.c,set_rawfile_for_bespice,1,0
hilight.c,create_plot_cmd,node_hash.c,bus_node_hash_lookup,1,1
hilight.c,create_plot_cmd,hilight.c,get_color,1,0
hilight.c,clear_all_hilights,hilight.c,hilight_hash_free,1,0
hilight.c,clear_all_hilights,editprop.c,dbg,1,1
hilight.c,hilight_net_pin_mismatches,scheduler.c,tclgetboolvar,1,1
hilight.c,hilight_net_pin_mismatches,move.c,rebuild_selected_array,1,1
hilight.c,hilight_net_pin_mismatches,netlist.c,prepare_netlist_structs,1,1
hilight.c,hilight_net_pin_mismatches,token.c,get_tok_value,1,1
hilight.c,hilight_net_pin_mismatches,token.c,net_name,1,1
hilight.c,hilight_net_pin_mismatches,hilight.c,bus_hilight_hash_lookup,1,0
hilight.c,hilight_net_pin_mismatches,hilight.c,incr_hilight_color,1,0
hilight.c,hilight_net_pin_mismatches,hilight.c,propagate_hilights,1,0
hilight.c,hilight_net_pin_mismatches,hilight.c,redraw_hilights,1,0
hilight.c,hilight_parent_pins,netlist.c,prepare_netlist_structs,1,1
hilight.c,hilight_parent_pins,netlist.c,record_global_node,1,1
hilight.c,hilight_parent_pins,token.c,get_tok_value,1,1
hilight.c,hilight_parent_pins,editprop.c,my_strtok_r,1,1
hilight.c,hilight_parent_pins,token.c,find_nth,1,1
hilight.c,hilight_child_pins,netlist.c,prepare_netlist_structs,1,1
hilight.c,hilight_child_pins,netlist.c,record_global_node,1,1
hilight.c,hilight_child_pins,token.c,get_tok_value,1,1
hilight.c,hilight_child_pins,token.c,find_nth,1,1
hilight.c,win_regexec,scheduler.c,tclresult,1,1
hilight.c,search,netlist.c,prepare_netlist_structs,1,1
hilight.c,search,hilight.c,bus_search,1,0
hilight.c,search,hilight.c,inst_hilight_hash_lookup,1,0
hilight.c,search,hilight.c,propagate_hilights,1,0
hilight.c,search,scheduler.c,tclgetboolvar,1,1
hilight.c,search,hilight.c,incr_hilight_color,1,0
hilight.c,search,draw.c,draw,1,1
hilight.c,search,move.c,rebuild_selected_array,1,1
hilight.c,search,move.c,draw_selection,1,1
hilight.c,search,hilight.c,redraw_hilights,1,0
hilight.c,drill_hilight,scheduler.c,tclgetboolvar,1,1
hilight.c,drill_hilight,netlist.c,prepare_netlist_structs,1,1
hilight.c,drill_hilight,hilight.c,inst_hilight_hash_lookup,1,0
hilight.c,drill_hilight,editprop.c,my_strdup,1,1
hilight.c,drill_hilight,token.c,get_tok_value,1,1
hilight.c,hilight_netname,netlist.c,prepare_netlist_structs,1,1
hilight.c,hilight_netname,editprop.c,dbg,1,1
hilight.c,hilight_netname,move.c,rebuild_selected_array,1,1
hilight.c,hilight_netname,node_hash.c,bus_node_hash_lookup,1,1
hilight.c,hilight_netname,hilight.c,bus_hilight_hash_lookup,1,0
hilight.c,hilight_netname,hilight.c,propagate_hilights,1,0
hilight.c,hilight_netname,scheduler.c,tclgetboolvar,1,1
hilight.c,hilight_netname,hilight.c,incr_hilight_color,1,0
hilight.c,hilight_netname,hilight.c,redraw_hilights,1,0
hilight.c,send_net_to_bespice,hilight.c,set_rawfile_for_bespice,1,0
hilight.c,send_net_to_bespice,node_hash.c,bus_node_hash_lookup,1,1
hilight.c,send_net_to_bespice,hilight.c,get_color,1,0
hilight.c,send_net_to_bespice,editprop.c,my_strdup2,1,1
hilight.c,send_net_to_bespice,editprop.c,my_strdup,1,1
hilight.c,send_net_to_bespice,token.c,find_nth,1,1
hilight.c,send_net_to_bespice,scheduler.c,tclvareval,1,1
hilight.c,send_net_to_graph,hilight.c,get_color,1,0
hilight.c,send_net_to_graph,hilight.c,resolved_net,1,0
hilight.c,send_net_to_graph,token.c,count_items,1,1
hilight.c,send_net_to_graph,editprop.c,my_strdup,1,1
hilight.c,send_net_to_graph,token.c,find_nth,1,1
hilight.c,send_net_to_graph,editprop.c,strtolower,1,1
hilight.c,send_net_to_graph,editprop.c,dbg,1,1
hilight.c,send_net_to_gaw,node_hash.c,bus_node_hash_lookup,1,1
hilight.c,send_net_to_gaw,hilight.c,get_color,1,0
hilight.c,send_net_to_gaw,scheduler.c,tcleval,1,1
hilight.c,send_net_to_gaw,scheduler.c,tclresult,1,1
hilight.c,send_net_to_gaw,editprop.c,my_strdup2,1,1
hilight.c,send_net_to_gaw,editprop.c,my_strdup,1,1
hilight.c,send_net_to_gaw,token.c,find_nth,1,1
hilight.c,send_current_to_bespice,hilight.c,set_rawfile_for_bespice,1,0
hilight.c,send_current_to_bespice,hilight.c,get_color,1,0
hilight.c,send_current_to_bespice,editprop.c,my_strdup2,1,1
hilight.c,send_current_to_bespice,editprop.c,my_strdup,1,1
hilight.c,send_current_to_bespice,token.c,find_nth,1,1
hilight.c,send_current_to_bespice,scheduler.c,tclvareval,1,1
hilight.c,send_current_to_graph,hilight.c,get_color,1,0
hilight.c,send_current_to_graph,editprop.c,my_strdup2,1,1
hilight.c,send_current_to_graph,draw.c,sch_waves_loaded,1,1
hilight.c,send_current_to_graph,editprop.c,my_strdup,1,1
hilight.c,send_current_to_graph,token.c,find_nth,1,1
hilight.c,send_current_to_gaw,hilight.c,get_color,1,0
hilight.c,send_current_to_gaw,scheduler.c,tcleval,1,1
hilight.c,send_current_to_gaw,scheduler.c,tclresult,1,1
hilight.c,send_current_to_gaw,editprop.c,my_strdup2,1,1
hilight.c,send_current_to_gaw,editprop.c,my_strdup,1,1
hilight.c,send_current_to_gaw,token.c,find_nth,1,1
hilight.c,propagate_hilights,scheduler.c,tclgetboolvar,1,1
hilight.c,propagate_hilights,netlist.c,prepare_netlist_structs,1,1
hilight.c,propagate_hilights,hilight.c,there_are_hilights,1,0
hilight.c,propagate_hilights,hilight.c,drill_hilight,1,0
hilight.c,get_logic_value,hilight.c,hilight_hash_lookup,1,0
hilight.c,eval_logic_expr,hilight.c,get_logic_value,1,0
hilight.c,create_simdata,hilight.c,free_simdata,1,0
hilight.c,create_simdata,editprop.c,my_snprintf,1,1
hilight.c,propagate_logic,netlist.c,prepare_netlist_structs,1,1
hilight.c,propagate_logic,hilight.c,create_simdata,1,0
hilight.c,propagate_logic,token.c,find_nth,1,1
hilight.c,propagate_logic,hilight.c,eval_logic_expr,1,0
hilight.c,propagate_logic,scheduler.c,tclresult,1,1
hilight.c,logic_set,scheduler.c,tclsetvar,1,1
hilight.c,logic_set,netlist.c,prepare_netlist_structs,1,1
hilight.c,logic_set,hilight.c,create_simdata,1,0
hilight.c,logic_set,move.c,rebuild_selected_array,1,1
hilight.c,logic_set,hilight.c,propagate_logic,1,0
hilight.c,logic_set,hilight.c,propagate_hilights,1,0
hilight.c,logic_set,draw.c,draw,1,1
hilight.c,logic_set,scheduler.c,tcleval,1,1
hilight.c,hilight_net,scheduler.c,tclgetboolvar,1,1
hilight.c,hilight_net,netlist.c,prepare_netlist_structs,1,1
hilight.c,hilight_net,move.c,rebuild_selected_array,1,1
hilight.c,hilight_net,scheduler.c,tclresult,1,1
hilight.c,hilight_net,hilight.c,inst_hilight_hash_lookup,1,0
hilight.c,hilight_net,hilight.c,send_current_to_graph,1,0
hilight.c,hilight_net,hilight.c,send_current_to_gaw,1,0
hilight.c,hilight_net,hilight.c,send_current_to_bespice,1,0
hilight.c,hilight_net,scheduler.c,tclvareval,1,1
hilight.c,hilight_net,editprop.c,my_free,1,1
hilight.c,hilight_net,hilight.c,propagate_hilights,1,0
hilight.c,unhilight_net,move.c,rebuild_selected_array,1,1
hilight.c,unhilight_net,netlist.c,prepare_netlist_structs,1,1
hilight.c,unhilight_net,editprop.c,dbg,1,1
hilight.c,unhilight_net,hilight.c,inst_hilight_hash_lookup,1,0
hilight.c,unhilight_net,hilight.c,propagate_hilights,1,0
hilight.c,unhilight_net,draw.c,draw,1,1
hilight.c,unhilight_net,select.c,unselect_all,1,1
hilight.c,redraw_hilights,hilight.c,clear_all_hilights,1,0
hilight.c,redraw_hilights,draw.c,draw,1,1
hilight.c,select_hilight_net,scheduler.c,tclgetboolvar,1,1
hilight.c,select_hilight_net,netlist.c,prepare_netlist_structs,1,1
hilight.c,select_hilight_net,editprop.c,dbg,1,1
hilight.c,select_hilight_net,move.c,rebuild_selected_array,1,1
hilight.c,select_hilight_net,hilight.c,redraw_hilights,1,0
hilight.c,resolved_net,editprop.c,my_strdup,1,1
hilight.c,resolved_net,draw.c,sch_waves_loaded,1,1
hilight.c,resolved_net,editprop.c,my_strtok_r,1,1
hilight.c,resolved_net,token.c,get_tok_value,1,1
hilight.c,resolved_net,spice_netlist.c,str_hash_lookup,1,1
hilight.c,resolved_net,editprop.c,my_mstrcat,1,1
hilight.c,resolved_net,editprop.c,my_strcat,1,1
hilight.c,draw_hilight_net,editprop.c,dbg,1,1
hilight.c,draw_hilight_net,netlist.c,prepare_netlist_structs,1,1
hilight.c,draw_hilight_net,netlist.c,hash_wires,1,1
hilight.c,draw_hilight_net,netlist.c,hash_instances,1,1
hilight.c,draw_hilight_net,hash_iterator.c,init_wire_iterator,1,1
hilight.c,draw_hilight_net,hash_iterator.c,wire_iterator_next,1,1
hilight.c,draw_hilight_net,hilight.c,bus_hilight_hash_lookup,1,0
hilight.c,draw_hilight_net,hash_iterator.c,init_inst_iterator,1,1
hilight.c,draw_hilight_net,hash_iterator.c,inst_iterator_next,1,1
hilight.c,draw_hilight_net,draw.c,filledrect,1,1
hilight.c,draw_hilight_net,draw.c,drawarc,1,1
hilight.c,draw_hilight_net,draw.c,drawrect,1,1
hilight.c,print_hilight_net,netlist.c,prepare_netlist_structs,1,1
hilight.c,print_hilight_net,editprop.c,dbg,1,1
hilight.c,print_hilight_net,node_hash.c,bus_node_hash_lookup,1,1
hilight.c,list_hilights,netlist.c,prepare_netlist_structs,1,1
hilight.c,list_hilights,editprop.c,my_itoa,1,1
hilight.c,list_hilights,node_hash.c,bus_node_hash_lookup,1,1
in_memory_undo.c,mem_init_undo,editprop.c,dbg,1,1
in_memory_undo.c,mem_clear_undo,editprop.c,dbg,1,1
in_memory_undo.c,mem_clear_undo,in_memory_undo.c,free_undo_lines,1,0
in_memory_undo.c,mem_clear_undo,in_memory_undo.c,free_undo_rects,1,0
in_memory_undo.c,mem_clear_undo,in_memory_undo.c,free_undo_polygons,1,0
in_memory_undo.c,mem_clear_undo,in_memory_undo.c,free_undo_arcs,1,0
in_memory_undo.c,mem_clear_undo,in_memory_undo.c,free_undo_wires,1,0
in_memory_undo.c,mem_clear_undo,in_memory_undo.c,free_undo_texts,1,0
in_memory_undo.c,mem_clear_undo,in_memory_undo.c,free_undo_instances,1,0
in_memory_undo.c,mem_clear_undo,in_memory_undo.c,free_undo_symbols,1,0
in_memory_undo.c,mem_delete_undo,editprop.c,dbg,1,1
in_memory_undo.c,mem_delete_undo,in_memory_undo.c,mem_clear_undo,1,0
in_memory_undo.c,mem_push_undo,in_memory_undo.c,mem_init_undo,1,0
in_memory_undo.c,mem_push_undo,in_memory_undo.c,free_undo_lines,1,0
in_memory_undo.c,mem_push_undo,in_memory_undo.c,free_undo_rects,1,0
in_memory_undo.c,mem_push_undo,in_memory_undo.c,free_undo_polygons,1,0
in_memory_undo.c,mem_push_undo,in_memory_undo.c,free_undo_arcs,1,0
in_memory_undo.c,mem_push_undo,in_memory_undo.c,free_undo_wires,1,0
in_memory_undo.c,mem_push_undo,in_memory_undo.c,free_undo_texts,1,0
in_memory_undo.c,mem_push_undo,in_memory_undo.c,free_undo_instances,1,0
in_memory_undo.c,mem_push_undo,in_memory_undo.c,free_undo_symbols,1,0
in_memory_undo.c,mem_push_undo,actions.c,copy_symbol,1,1
in_memory_undo.c,mem_pop_undo,save.c,push_undo,1,1
in_memory_undo.c,mem_pop_undo,actions.c,clear_drawing,1,1
in_memory_undo.c,mem_pop_undo,select.c,unselect_all,1,1
in_memory_undo.c,mem_pop_undo,actions.c,remove_symbols,1,1
in_memory_undo.c,mem_pop_undo,actions.c,copy_symbol,1,1
in_memory_undo.c,mem_pop_undo,actions.c,set_modify,1,1
in_memory_undo.c,mem_pop_undo,check.c,update_conn_cues,1,1
in_memory_undo.c,mem_pop_undo,spice_netlist.c,int_hash_free,1,1
main.c,sig_handler,editprop.c,my_snprintf,1,1
main.c,sig_handler,save.c,create_tmpdir,1,1
main.c,sig_handler,scheduler.c,tcleval,1,1
main.c,main,draw.c,xserver_ok,1,1
main.c,main,options.c,process_options,1,1
main.c,main,editprop.c,my_malloc,1,1
main.c,main,xinit.c,Tcl_AppInit,1,1
move.c,rebuild_selected_array,editprop.c,dbg,1,1
move.c,rebuild_selected_array,select.c,set_first_sel,1,1
move.c,check_collapsing_objects,actions.c,set_rect_extraptr,1,1
move.c,check_collapsing_objects,move.c,rebuild_selected_array,1,0
move.c,update_symbol_bboxes,select.c,symbol_bbox,1,1
move.c,draw_selection,draw.c,MyXCopyArea,1,1
move.c,draw_selection,draw.c,set_text_custom_font,1,1
move.c,draw_selection,draw.c,draw_temp_string,1,1
move.c,draw_selection,actions.c,get_text_floater,1,1
move.c,draw_selection,editprop.c,strboolcmp,1,1
move.c,draw_selection,token.c,get_tok_value,1,1
move.c,draw_selection,draw.c,drawtemppolygon,1,1
move.c,draw_selection,draw.c,draw_temp_symbol,1,1
move.c,draw_selection,xinit.c,pending_events,1,1
move.c,update_attached_floaters,actions.c,set_text_flags,1,1
move.c,copy_objects,actions.c,connect_by_kissing,1,1
move.c,copy_objects,save.c,save_selection,1,1
move.c,copy_objects,save.c,pop_undo,1,1
move.c,copy_objects,save.c,push_undo,1,1
move.c,copy_objects,store.c,check_wire_storage,1,1
move.c,copy_objects,store.c,store_poly,1,1
move.c,copy_objects,store.c,store_arc,1,1
move.c,copy_objects,move.c,flip_rotate_ellipse,1,0
move.c,copy_objects,store.c,check_text_storage,1,1
move.c,copy_objects,actions.c,set_text_flags,1,1
move.c,copy_objects,draw.c,set_text_custom_font,1,1
move.c,copy_objects,editprop.c,my_expand,1,1
move.c,copy_objects,actions.c,get_text_floater,1,1
move.c,copy_objects,scheduler.c,tclgetintvar,1,1
move.c,copy_objects,actions.c,text_bbox,1,1
move.c,copy_objects,store.c,check_inst_storage,1,1
move.c,copy_objects,token.c,new_prop_string,1,1
move.c,copy_objects,move.c,update_attached_floaters,1,0
move.c,copy_objects,select.c,symbol_bbox,1,1
move.c,copy_objects,move.c,check_collapsing_objects,1,0
move.c,copy_objects,check.c,trim_wires,1,1
move.c,copy_objects,hilight.c,propagate_hilights,1,1
move.c,copy_objects,actions.c,set_modify,1,1
move.c,copy_objects,draw.c,draw,1,1
move.c,copy_objects,callback.c,draw_crosshair,1,1
move.c,place_moved_wire,actions.c,recompute_orthogonal_manhattanline,1,1
move.c,move_objects,move.c,rebuild_selected_array,1,0
move.c,move_objects,actions.c,connect_by_kissing,1,1
move.c,move_objects,save.c,pop_undo,1,1
move.c,move_objects,save.c,push_undo,1,1
move.c,move_objects,actions.c,abs_sym_path,1,1
move.c,move_objects,scheduler.c,tclvareval,1,1
move.c,move_objects,move.c,place_moved_wire,1,0
move.c,move_objects,move.c,flip_rotate_ellipse,1,0
move.c,move_objects,select.c,symbol_bbox,1,1
move.c,move_objects,move.c,check_collapsing_objects,1,0
move.c,move_objects,actions.c,unselect_partial_sel_wires,1,1
move.c,move_objects,check.c,trim_wires,1,1
move.c,move_objects,hilight.c,propagate_hilights,1,1
move.c,move_objects,actions.c,set_modify,1,1
move.c,move_objects,draw.c,draw,1,1
move.c,move_objects,callback.c,draw_crosshair,1,1
netlist.c,instdelete,editprop.c,my_free,1,1
netlist.c,instinsert,editprop.c,my_malloc,1,1
netlist.c,instinsert,editprop.c,dbg,1,1
netlist.c,delinstentry,editprop.c,my_free,1,1
netlist.c,del_inst_table,netlist.c,delinstentry,1,0
netlist.c,del_inst_table,editprop.c,dbg,1,1
netlist.c,hash_inst,netlist.c,instinsert,1,0
netlist.c,hash_inst,netlist.c,instdelete,1,0
netlist.c,hash_instances,netlist.c,del_inst_table,1,0
netlist.c,hash_instances,netlist.c,hash_inst,1,0
netlist.c,delobjectentry,editprop.c,my_free,1,1
netlist.c,del_object_table,netlist.c,delobjectentry,1,0
netlist.c,del_object_table,editprop.c,dbg,1,1
netlist.c,objectdelete,editprop.c,my_free,1,1
netlist.c,objectinsert,editprop.c,my_malloc,1,1
netlist.c,objectinsert,editprop.c,dbg,1,1
netlist.c,hash_object,draw.c,polygon_bbox,1,1
netlist.c,hash_object,draw.c,arc_bbox,1,1
netlist.c,hash_object,editprop.c,my_expand,1,1
netlist.c,hash_object,actions.c,get_text_floater,1,1
netlist.c,hash_object,scheduler.c,tclgetintvar,1,1
netlist.c,hash_object,actions.c,text_bbox,1,1
netlist.c,hash_object,editprop.c,my_free,1,1
netlist.c,hash_object,netlist.c,objectinsert,1,0
netlist.c,hash_object,netlist.c,objectdelete,1,0
netlist.c,hash_objects,netlist.c,del_object_table,1,0
netlist.c,instpindelete,editprop.c,my_free,1,1
netlist.c,instpininsert,editprop.c,my_malloc,1,1
netlist.c,instpininsert,editprop.c,dbg,1,1
netlist.c,delinstpinentry,editprop.c,my_free,1,1
netlist.c,del_inst_pin_table,netlist.c,delinstpinentry,1,0
netlist.c,wiredelete,editprop.c,my_free,1,1
netlist.c,wireinsert,editprop.c,my_malloc,1,1
netlist.c,wireinsert,editprop.c,dbg,1,1
netlist.c,delwireentry,editprop.c,my_free,1,1
netlist.c,del_wire_table,netlist.c,delwireentry,1,0
netlist.c,hash_inst_pin,editprop.c,my_snprintf,1,1
netlist.c,hash_inst_pin,scheduler.c,statusmsg,1,1
netlist.c,hash_inst_pin,netlist.c,get_square,1,0
netlist.c,hash_inst_pin,netlist.c,instpininsert,1,0
netlist.c,hash_inst_pin,netlist.c,instpindelete,1,0
netlist.c,hash_wire,netlist.c,skip_wire,1,0
netlist.c,hash_wire,editprop.c,dbg,1,1
netlist.c,hash_wire,netlist.c,wireinsert,1,0
netlist.c,hash_wire,netlist.c,wiredelete,1,0
netlist.c,hash_wires,netlist.c,del_wire_table,1,0
netlist.c,hash_wires,netlist.c,hash_wire,1,0
netlist.c,netlist_options,editprop.c,my_snprintf,1,1
netlist.c,print_wires,select.c,select_wire,1,1
netlist.c,print_wires,move.c,rebuild_selected_array,1,1
netlist.c,print_wires,draw.c,draw,1,1
netlist.c,record_global_node,editprop.c,my_strdup,1,1
netlist.c,get_unnamed_node,editprop.c,my_free,1,1
netlist.c,get_unnamed_node,editprop.c,my_snprintf,1,1
netlist.c,get_unnamed_node,node_hash.c,bus_node_hash_lookup,1,1
netlist.c,get_unnamed_node,editprop.c,my_realloc,1,1
netlist.c,name_generics,netlist.c,skip_instance,1,0
netlist.c,name_generics,netlist.c,get_square,1,0
netlist.c,name_generics,editprop.c,my_free,1,1
netlist.c,signal_short,editprop.c,my_snprintf,1,1
netlist.c,signal_short,editprop.c,dbg,1,1
netlist.c,signal_short,scheduler.c,statusmsg,1,1
netlist.c,set_lab_or_pin_inst_attr,token.c,subst_token,1,1
netlist.c,set_lab_or_pin_inst_attr,actions.c,set_inst_flags,1,1
netlist.c,set_lab_or_pin_inst_attr,editprop.c,my_strdup2,1,1
netlist.c,set_lab_or_pin_inst_attr,node_hash.c,bus_node_hash_lookup,1,1
netlist.c,set_inst_node,editprop.c,dbg,1,1
netlist.c,set_inst_node,editprop.c,my_strdup,1,1
netlist.c,set_inst_node,netlist.c,skip_instance,1,0
netlist.c,set_inst_node,netlist.c,set_lab_or_pin_inst_attr,1,0
netlist.c,set_inst_node,netlist.c,get_unnamed_node,1,0
netlist.c,name_attached_inst_to_net,clip.c,touch,1,1
netlist.c,name_attached_inst_to_net,editprop.c,dbg,1,1
netlist.c,name_attached_inst_to_net,netlist.c,set_inst_node,1,0
netlist.c,name_attached_inst_to_net,netlist.c,instcheck,1,0
netlist.c,name_attached_inst_to_net,netlist.c,signal_short,1,0
netlist.c,wirecheck,editprop.c,dbg,1,1
netlist.c,wirecheck,token.c,subst_token,1,1
